datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-07-13,33001,1.631241537934522,3 days,0.0
2020-07-14,33001,1.631241537934522,3 days,0.0
2020-07-15,33001,1.631241537934522,3 days,0.0
2020-07-16,33001,1.631241537934522,3 days,0.0
2020-07-17,33001,1.631241537934522,3 days,0.0
2020-07-18,33001,0.0,3 days,0.0
2020-07-19,33001,0.0,3 days,0.0
2020-07-20,33001,0.0,3 days,0.0
2020-07-21,33001,1.631241537934522,3 days,0.0
2020-07-22,33001,1.631241537934522,3 days,0.0
2020-07-23,33001,1.631241537934522,3 days,0.0
2020-07-24,33001,1.631241537934522,3 days,0.0
2020-07-25,33001,1.631241537934522,3 days,0.0
2020-07-26,33001,1.631241537934522,3 days,0.0
2020-07-27,33001,0.0,3 days,0.0
2020-07-28,33001,0.0,3 days,0.0
2020-07-29,33001,0.0,3 days,0.0
2020-07-30,33001,1.631241537934522,3 days,0.0
2020-07-31,33001,1.631241537934522,3 days,0.0
2020-08-01,33001,1.631241537934522,3 days,0.0
2020-08-02,33001,1.631241537934522,3 days,0.0
2020-08-03,33001,1.631241537934522,3 days,0.0
2020-08-04,33001,1.631241537934522,3 days,0.0
2020-08-05,33001,1.631241537934522,3 days,0.0
2020-08-06,33001,1.631241537934522,3 days,0.0
2020-08-07,33001,3.262483075869044,3 days,0.0
2020-08-08,33001,0.0,3 days,0.0
2020-08-09,33001,0.0,3 days,0.0
2020-08-10,33001,0.0,3 days,0.0
2020-08-11,33001,0.0,3 days,0.0
2020-08-12,33001,0.0,3 days,0.0
2020-08-13,33001,3.262483075869044,3 days,0.0
2020-08-14,33001,3.262483075869044,3 days,0.0
2020-08-15,33001,1.631241537934522,3 days,0.0
2020-08-16,33001,1.631241537934522,3 days,0.0
2020-08-17,33001,0.0,3 days,0.0
2020-08-18,33001,0.0,3 days,0.0
2020-08-19,33001,0.0,3 days,0.0
2020-08-20,33001,0.0,3 days,0.0
2020-08-21,33001,0.0,3 days,0.0
2020-08-22,33001,0.0,3 days,0.0
2020-08-23,33001,0.0,3 days,0.0
2020-08-24,33001,0.0,3 days,0.0
2020-08-25,33001,0.0,3 days,0.0
2020-08-26,33001,0.0,3 days,0.0
2020-08-27,33001,0.0,3 days,0.0
2020-08-28,33001,0.0,3 days,0.0
2020-08-29,33001,1.631241537934522,3 days,0.0
2020-08-30,33001,0.0,3 days,0.0
2020-08-31,33001,0.0,3 days,0.0
2020-09-01,33001,0.0,3 days,0.0
2020-09-02,33001,0.0,3 days,0.0
2020-09-03,33001,0.0,3 days,0.0
2020-09-04,33001,0.0,3 days,0.0
2020-09-05,33001,0.0,3 days,0.0
2020-09-06,33001,0.0,3 days,0.0
2020-09-07,33001,0.0,3 days,0.0
2020-09-08,33001,0.0,3 days,0.0
2020-09-09,33001,0.0,3 days,0.0
2020-09-10,33001,0.0,3 days,0.0
2020-09-11,33001,3.262483075869044,3 days,0.0
2020-09-12,33001,3.262483075869044,3 days,0.0
2020-09-13,33001,3.262483075869044,3 days,0.0
2020-09-14,33001,1.631241537934522,3 days,0.0
2020-09-15,33001,1.631241537934522,3 days,0.0
2020-09-16,33001,1.631241537934522,3 days,0.0
2020-09-17,33001,0.0,3 days,0.0
2020-09-18,33001,0.0,3 days,0.0
2020-09-19,33001,3.262483075869044,3 days,0.0
2020-09-20,33001,3.262483075869044,3 days,0.0
2020-09-21,33001,3.262483075869044,3 days,0.0
2020-09-22,33001,1.631241537934522,3 days,0.0
2020-09-23,33001,0.0,3 days,0.0
2020-09-24,33001,0.0,3 days,0.0
2020-09-25,33001,0.0,3 days,0.0
2020-09-26,33001,0.0,3 days,0.0
2020-09-27,33001,0.0,3 days,0.0
2020-09-28,33001,0.0,3 days,0.0
2020-09-29,33001,0.0,3 days,0.0
2020-09-30,33001,0.0,3 days,0.0
2020-10-01,33001,0.0,3 days,0.0
2020-10-02,33001,1.631241537934522,3 days,0.0
2020-10-03,33001,3.262483075869044,3 days,0.0
2020-10-04,33001,3.262483075869044,3 days,0.0
2020-10-05,33001,1.631241537934522,3 days,0.0
2020-10-06,33001,1.631241537934522,3 days,0.0
2020-10-07,33001,0.0,3 days,0.0
2020-10-08,33001,8.15620768967261,3 days,0.0
2020-10-09,33001,6.524966151738088,3 days,0.0
2020-10-10,33001,6.524966151738088,3 days,0.0
2020-10-11,33001,4.893724613803567,3 days,0.0
2020-10-12,33001,4.893724613803567,3 days,0.0
2020-10-13,33001,4.893724613803567,3 days,0.0
2020-10-14,33001,1.631241537934522,3 days,0.0
2020-10-15,33001,1.631241537934522,3 days,0.0
2020-10-16,33001,1.631241537934522,3 days,0.0
2020-10-17,33001,3.262483075869044,3 days,0.0
2020-10-18,33001,1.631241537934522,3 days,0.0
2020-10-19,33001,3.262483075869044,3 days,0.0
2020-10-20,33001,4.893724613803567,3 days,0.0
2020-10-21,33001,6.524966151738088,3 days,0.0
2020-10-22,33001,4.893724613803567,3 days,0.0
2020-10-23,33001,11.418690765541651,3 days,0.0
2020-10-24,33001,13.049932303476176,3 days,0.0
2020-10-25,33001,13.049932303476176,3 days,0.0
2020-10-26,33001,8.15620768967261,3 days,0.0
2020-10-27,33001,8.15620768967261,3 days,0.0
2020-10-28,33001,6.524966151738088,3 days,0.0
2020-10-29,33001,6.524966151738088,3 days,0.0
2020-10-30,33001,6.524966151738088,3 days,0.0
2020-10-31,33001,6.524966151738088,3 days,0.0
2020-11-01,33001,6.524966151738088,3 days,0.0
2020-11-02,33001,8.15620768967261,3 days,0.0
2020-11-03,33001,8.15620768967261,3 days,0.0
2020-11-04,33001,8.15620768967261,3 days,0.0
2020-11-05,33001,9.787449227607134,3 days,0.0
2020-11-06,33001,8.15620768967261,3 days,0.0
2020-11-07,33001,9.787449227607134,3 days,0.0
2020-11-08,33001,9.787449227607134,3 days,0.0
2020-11-09,33001,13.049932303476176,3 days,0.0
2020-11-10,33001,14.681173841410699,3 days,0.0
2020-11-11,33001,22.837381531083302,3 days,0.0
2020-11-12,33001,22.837381531083302,3 days,0.0
2020-11-13,33001,24.46862306901783,3 days,0.0
2020-11-14,33001,24.46862306901783,3 days,0.0
2020-11-15,33001,34.256072296624964,3 days,0.0
2020-11-16,33001,34.256072296624964,3 days,0.0
2020-11-17,33001,26.09986460695235,3 days,0.0
2020-11-18,33001,26.09986460695235,3 days,0.0
2020-11-19,33001,39.149796910428535,3 days,1.631241537934522
2020-11-20,33001,40.78103844836305,3 days,1.631241537934522
2020-11-21,33001,40.78103844836305,3 days,0.0
2020-11-22,33001,35.887313834559485,3 days,0.0
2020-11-23,33001,35.887313834559485,3 days,0.0
2020-11-24,33001,45.674763062166605,3 days,0.0
2020-11-25,33001,45.674763062166605,3 days,0.0
2020-11-26,33001,35.887313834559485,3 days,0.0
2020-11-27,33001,32.62483075869044,3 days,0.0
2020-11-28,33001,32.62483075869044,3 days,0.0
2020-11-29,33001,32.62483075869044,3 days,3.262483075869044
2020-11-30,33001,30.993589220755922,3 days,3.262483075869044
2020-12-01,33001,30.993589220755922,3 days,0.0
2020-12-02,33001,66.8809030553154,3 days,0.0
2020-12-03,33001,66.8809030553154,3 days,1.631241537934522
2020-12-04,33001,45.674763062166605,3 days,3.262483075869044
2020-12-05,33001,39.149796910428535,3 days,6.524966151738088
2020-12-06,33001,45.674763062166605,3 days,6.524966151738088
2020-12-07,33001,68.51214459324993,3 days,1.631241537934522
2020-12-08,33001,68.51214459324993,3 days,0.0
2020-12-09,33001,79.93083535879158,3 days,0.0
2020-12-10,33001,44.04352152423209,3 days,3.262483075869044
2020-12-11,33001,81.5620768967261,3 days,3.262483075869044
2020-12-12,33001,58.724695365642795,3 days,3.262483075869044
2020-12-13,33001,58.724695365642795,3 days,1.631241537934522
2020-12-14,33001,58.724695365642795,3 days,0.0
2020-12-15,33001,61.987178441511844,3 days,0.0
2020-12-16,33001,88.08704304846418,3 days,0.0
2020-12-17,33001,88.08704304846418,3 days,0.0
2020-12-18,33001,88.08704304846418,3 days,0.0
2020-12-19,33001,88.08704304846418,3 days,0.0
2020-12-20,33001,60.35593690357731,3 days,0.0
2020-12-21,33001,91.34952612433321,3 days,0.0
2020-12-22,33001,71.77462766911897,3 days,0.0
2020-12-23,33001,71.77462766911897,3 days,0.0
2020-12-24,33001,63.618419979446365,3 days,0.0
2020-12-25,33001,52.1997292139047,3 days,0.0
2020-12-26,33001,52.1997292139047,3 days,0.0
2020-12-27,33001,61.987178441511844,3 days,0.0
2020-12-28,33001,68.51214459324993,3 days,0.0
2020-12-29,33001,83.19331843466063,3 days,0.0
2020-12-30,33001,83.19331843466063,3 days,1.631241537934522
2020-12-31,33001,50.56848767597018,3 days,3.262483075869044
2021-01-01,33001,39.149796910428535,3 days,1.631241537934522
2021-01-02,33001,50.56848767597018,3 days,3.262483075869044
2021-01-03,33001,76.66835228292254,3 days,3.262483075869044
2021-01-04,33001,76.66835228292254,3 days,3.262483075869044
2021-01-05,33001,40.78103844836305,3 days,0.0
2021-01-06,33001,40.78103844836305,3 days,0.0
2021-01-07,33001,26.09986460695235,3 days,3.262483075869044
2021-01-08,33001,57.093453827708274,3 days,6.524966151738088
2021-01-09,33001,52.1997292139047,3 days,8.15620768967261
2021-01-10,33001,52.1997292139047,3 days,8.15620768967261
2021-01-11,33001,37.518555372494,3 days,1.631241537934522
2021-01-12,33001,37.518555372494,3 days,1.631241537934522
2021-01-13,33001,50.56848767597018,3 days,0.0
2021-01-14,33001,55.46221228977375,3 days,1.631241537934522
2021-01-15,33001,55.46221228977375,3 days,1.631241537934522
2021-01-16,33001,55.46221228977375,3 days,1.631241537934522
2021-01-17,33001,55.46221228977375,3 days,1.631241537934522
2021-01-18,33001,19.574898455214267,3 days,1.631241537934522
2021-01-19,33001,70.14338613118443,3 days,1.631241537934522
2021-01-20,33001,47.30600460010114,3 days,3.262483075869044
2021-01-21,33001,48.93724613803566,3 days,3.262483075869044
2021-01-22,33001,48.93724613803566,3 days,1.631241537934522
2021-01-23,33001,48.93724613803566,3 days,1.631241537934522
2021-01-24,33001,45.674763062166605,3 days,1.631241537934522
2021-01-25,33001,45.674763062166605,3 days,1.631241537934522
2021-01-26,33001,45.674763062166605,3 days,0.0
2021-01-27,33001,42.41227998629757,3 days,0.0
2021-01-28,33001,57.093453827708274,3 days,0.0
2021-01-29,33001,44.04352152423209,3 days,0.0
2021-01-30,33001,44.04352152423209,3 days,0.0
2021-01-31,33001,17.943656917279746,3 days,0.0
2021-02-01,33001,17.943656917279746,3 days,1.631241537934522
2021-02-02,33001,17.943656917279746,3 days,1.631241537934522
2021-02-03,33001,29.362347682821397,3 days,0.0
2021-02-04,33001,26.09986460695235,3 days,0.0
2021-02-05,33001,26.09986460695235,3 days,0.0
2021-02-06,33001,26.09986460695235,3 days,0.0
2021-02-07,33001,26.09986460695235,3 days,1.631241537934522
2021-02-08,33001,16.31241537934522,3 days,1.631241537934522
2021-02-09,33001,16.31241537934522,3 days,0.0
2021-02-10,33001,26.09986460695235,3 days,0.0
2021-02-11,33001,26.09986460695235,3 days,0.0
2021-02-12,33001,14.681173841410699,3 days,0.0
2021-02-13,33001,14.681173841410699,3 days,0.0
2021-02-14,33001,14.681173841410699,3 days,0.0
2021-02-15,33001,11.418690765541651,3 days,0.0
2021-02-16,33001,8.15620768967261,3 days,0.0
2021-02-17,33001,8.15620768967261,3 days,0.0
2021-02-18,33001,9.787449227607134,3 days,0.0
2021-02-19,33001,13.049932303476176,3 days,0.0
2021-02-20,33001,13.049932303476176,3 days,0.0
2021-02-21,33001,13.049932303476176,3 days,0.0
2021-02-22,33001,3.262483075869044,3 days,0.0
2021-02-23,33001,3.262483075869044,3 days,0.0
2021-02-24,33001,11.418690765541651,3 days,0.0
2021-02-25,33001,24.46862306901783,3 days,0.0
2021-02-26,33001,24.46862306901783,3 days,0.0
2021-02-27,33001,17.943656917279746,3 days,0.0
2021-02-28,33001,14.681173841410699,3 days,0.0
2021-03-01,33001,13.049932303476176,3 days,0.0
2021-03-02,33001,13.049932303476176,3 days,0.0
2021-03-03,33001,4.893724613803567,3 days,0.0
2021-03-04,33001,9.787449227607134,3 days,0.0
2021-03-05,33001,9.787449227607134,3 days,0.0
2021-03-06,33001,9.787449227607134,3 days,0.0
2021-03-07,33001,13.049932303476176,3 days,0.0
2021-03-08,33001,13.049932303476176,3 days,0.0
2021-03-09,33001,13.049932303476176,3 days,0.0
2021-03-10,33001,11.418690765541651,3 days,0.0
2021-03-11,33001,11.418690765541651,3 days,0.0
2021-03-12,33001,17.943656917279746,3 days,0.0
2021-03-13,33001,17.943656917279746,3 days,0.0
2021-03-14,33001,4.893724613803567,3 days,0.0
2021-03-15,33001,4.893724613803567,3 days,0.0
2021-03-16,33001,9.787449227607134,3 days,0.0
2021-03-17,33001,9.787449227607134,3 days,0.0
2021-03-18,33001,9.787449227607134,3 days,0.0
2021-03-19,33001,13.049932303476176,3 days,0.0
2021-03-20,33001,6.524966151738088,3 days,0.0
2021-03-21,33001,8.15620768967261,3 days,0.0
2021-03-22,33001,6.524966151738088,3 days,0.0
2021-03-23,33001,8.15620768967261,3 days,0.0
2021-03-24,33001,16.31241537934522,3 days,0.0
2021-03-25,33001,16.31241537934522,3 days,0.0
2021-03-26,33001,16.31241537934522,3 days,0.0
2021-03-27,33001,17.943656917279746,3 days,0.0
2021-03-28,33001,17.943656917279746,3 days,0.0
2021-03-29,33001,17.943656917279746,3 days,0.0
2021-03-30,33001,11.418690765541651,3 days,0.0
2021-03-31,33001,17.943656917279746,3 days,0.0
2021-04-01,33001,11.418690765541651,3 days,0.0
2021-04-02,33001,13.049932303476176,3 days,0.0
2021-04-03,33001,13.049932303476176,3 days,0.0
2021-04-04,33001,19.574898455214267,3 days,0.0
2021-04-05,33001,22.837381531083302,3 days,0.0
2021-04-06,33001,22.837381531083302,3 days,0.0
2021-04-07,33001,26.09986460695235,3 days,0.0
2021-04-08,33001,29.362347682821397,3 days,0.0
2021-04-09,33001,30.993589220755922,3 days,0.0
2021-04-10,33001,42.41227998629757,3 days,0.0
2021-04-11,33001,42.41227998629757,3 days,0.0
2021-04-12,33001,42.41227998629757,3 days,0.0
2021-04-13,33001,40.78103844836305,3 days,0.0
2021-04-14,33001,47.30600460010114,3 days,0.0
2021-04-15,33001,40.78103844836305,3 days,0.0
2021-04-16,33001,42.41227998629757,3 days,0.0
2021-04-17,33001,37.518555372494,3 days,0.0
2021-04-18,33001,34.256072296624964,3 days,0.0
2021-04-19,33001,34.256072296624964,3 days,0.0
2021-04-20,33001,24.46862306901783,3 days,0.0
2021-04-21,33001,30.993589220755922,3 days,0.0
2021-04-22,33001,30.993589220755922,3 days,0.0
2021-04-23,33001,32.62483075869044,3 days,0.0
2021-04-24,33001,32.62483075869044,3 days,0.0
2021-04-25,33001,27.73110614488688,3 days,0.0
2021-04-26,33001,8.15620768967261,3 days,0.0
2021-04-27,33001,8.15620768967261,3 days,0.0
2021-04-28,33001,19.574898455214267,3 days,0.0
2021-04-29,33001,19.574898455214267,3 days,0.0
2021-04-30,33001,19.574898455214267,3 days,0.0
2021-05-01,33001,21.206139993148785,3 days,0.0
2021-05-02,33001,21.206139993148785,3 days,0.0
2021-05-03,33001,11.418690765541651,3 days,0.0
2021-05-04,33001,11.418690765541651,3 days,0.0
2021-05-05,33001,17.943656917279746,3 days,0.0
2021-05-06,33001,17.943656917279746,3 days,0.0
2021-05-07,33001,19.574898455214267,3 days,0.0
2021-05-08,33001,16.31241537934522,3 days,0.0
2021-05-09,33001,8.15620768967261,3 days,0.0
2021-05-10,33001,8.15620768967261,3 days,0.0
2021-05-11,33001,11.418690765541651,3 days,0.0
2021-05-12,33001,16.31241537934522,3 days,0.0
2021-05-13,33001,16.31241537934522,3 days,0.0
2021-05-14,33001,16.31241537934522,3 days,0.0
2021-05-15,33001,9.787449227607134,3 days,0.0
2021-05-16,33001,9.787449227607134,3 days,0.0
2021-05-17,33001,8.15620768967261,3 days,0.0
2021-05-18,33001,8.15620768967261,3 days,0.0
2021-05-19,33001,6.524966151738088,3 days,0.0
2021-05-20,33001,6.524966151738088,3 days,0.0
2021-05-21,33001,6.524966151738088,3 days,0.0
2021-05-22,33001,3.262483075869044,3 days,0.0
2021-05-23,33001,6.524966151738088,3 days,0.0
2021-05-24,33001,1.631241537934522,3 days,0.0
2021-05-25,33001,6.524966151738088,3 days,0.0
2021-05-26,33001,6.524966151738088,3 days,0.0
2021-05-27,33001,6.524966151738088,3 days,0.0
2021-05-28,33001,9.787449227607134,3 days,0.0
2021-05-29,33001,9.787449227607134,3 days,0.0
2021-05-30,33001,3.262483075869044,3 days,0.0
2021-05-31,33001,3.262483075869044,3 days,0.0
2021-06-01,33001,3.262483075869044,3 days,0.0
2021-06-02,33001,6.524966151738088,3 days,0.0
2021-06-03,33001,8.15620768967261,3 days,0.0
2021-06-04,33001,8.15620768967261,3 days,0.0
2021-06-05,33001,6.524966151738088,3 days,0.0
2021-06-06,33001,0.0,3 days,0.0
2021-06-07,33001,0.0,3 days,0.0
2021-06-08,33001,1.631241537934522,3 days,0.0
2021-06-09,33001,3.262483075869044,3 days,0.0
2021-06-10,33001,6.524966151738088,3 days,0.0
2021-06-11,33001,6.524966151738088,3 days,0.0
2021-06-12,33001,6.524966151738088,3 days,0.0
2021-06-13,33001,0.0,3 days,0.0
2021-06-14,33001,0.0,3 days,0.0
2021-06-15,33001,3.262483075869044,3 days,0.0
2021-06-16,33001,4.893724613803567,3 days,0.0
2021-06-17,33001,3.262483075869044,3 days,0.0
2021-06-18,33001,1.631241537934522,3 days,0.0
2021-06-19,33001,0.0,3 days,0.0
2021-06-20,33001,0.0,3 days,0.0
2021-06-21,33001,0.0,3 days,0.0
2021-06-22,33001,3.262483075869044,3 days,0.0
2021-06-23,33001,3.262483075869044,3 days,0.0
2021-06-24,33001,0.0,3 days,0.0
2021-06-25,33001,0.0,3 days,0.0
2021-06-26,33001,0.0,3 days,0.0
2021-06-27,33001,0.0,3 days,0.0
2021-06-28,33001,0.0,3 days,0.0
2021-06-29,33001,4.893724613803567,3 days,0.0
2021-06-30,33001,4.893724613803567,3 days,0.0
2021-07-01,33001,4.893724613803567,3 days,0.0
2021-07-02,33001,4.893724613803567,3 days,0.0
2021-07-03,33001,4.893724613803567,3 days,0.0
2021-07-04,33001,0.0,3 days,0.0
2021-07-05,33001,0.0,3 days,0.0
2021-07-06,33001,0.0,3 days,0.0
2021-07-07,33001,3.262483075869044,3 days,0.0
2021-07-08,33001,8.15620768967261,3 days,0.0
2021-07-09,33001,3.262483075869044,3 days,0.0
2021-07-10,33001,1.631241537934522,3 days,0.0
2021-07-11,33001,0.0,3 days,0.0
2021-07-12,33001,0.0,3 days,0.0
2021-07-13,33001,0.0,3 days,0.0
2021-07-14,33001,1.631241537934522,3 days,0.0
2021-07-15,33001,3.262483075869044,3 days,0.0
2021-07-16,33001,3.262483075869044,3 days,0.0
2021-07-17,33001,0.0,3 days,0.0
2021-07-18,33001,0.0,3 days,0.0
2021-07-19,33001,0.0,3 days,0.0
2021-07-20,33001,9.787449227607134,3 days,0.0
2021-07-21,33001,13.049932303476176,3 days,0.0
2021-07-22,33001,9.787449227607134,3 days,0.0
2021-07-23,33001,13.049932303476176,3 days,0.0
2021-07-24,33001,4.893724613803567,3 days,0.0
2021-07-25,33001,0.0,3 days,0.0
2021-07-26,33001,0.0,3 days,0.0
2021-07-27,33001,11.418690765541651,3 days,0.0
2021-07-28,33001,11.418690765541651,3 days,0.0
2021-07-29,33001,8.15620768967261,3 days,0.0
2021-07-30,33001,8.15620768967261,3 days,0.0
2021-07-31,33001,6.524966151738088,3 days,0.0
2021-08-01,33001,0.0,3 days,0.0
2021-08-02,33001,0.0,3 days,0.0
2021-08-03,33001,9.787449227607134,3 days,0.0
2021-08-04,33001,9.787449227607134,3 days,0.0
2021-08-05,33001,14.681173841410699,3 days,0.0
2021-08-06,33001,9.787449227607134,3 days,0.0
2021-08-07,33001,8.15620768967261,3 days,0.0
2021-08-08,33001,0.0,3 days,0.0
2021-08-09,33001,0.0,3 days,0.0
2021-08-10,33001,3.262483075869044,3 days,0.0
2021-08-11,33001,8.15620768967261,3 days,0.0
2020-03-11,33003,0.0,3 days,0.0
2020-03-12,33003,0.0,3 days,0.0
2020-03-13,33003,0.0,3 days,0.0
2020-03-14,33003,0.0,3 days,0.0
2020-03-15,33003,0.0,3 days,0.0
2020-03-16,33003,0.0,3 days,0.0
2020-03-17,33003,0.0,3 days,0.0
2020-03-18,33003,2.0445716622367613,3 days,0.0
2020-03-19,33003,0.0,3 days,0.0
2020-03-20,33003,2.0445716622367613,3 days,0.0
2020-03-21,33003,0.0,3 days,0.0
2020-03-22,33003,2.0445716622367613,3 days,0.0
2020-03-23,33003,0.0,3 days,0.0
2020-03-24,33003,2.0445716622367613,3 days,0.0
2020-03-25,33003,0.0,3 days,0.0
2020-03-26,33003,0.0,3 days,0.0
2020-03-27,33003,0.0,3 days,0.0
2020-03-28,33003,0.0,3 days,0.0
2020-03-29,33003,0.0,3 days,0.0
2020-03-30,33003,2.0445716622367613,3 days,0.0
2020-03-31,33003,4.089143324473523,3 days,0.0
2020-04-01,33003,4.089143324473523,3 days,0.0
2020-04-02,33003,4.089143324473523,3 days,0.0
2020-04-03,33003,0.0,3 days,0.0
2020-04-04,33003,4.089143324473523,3 days,0.0
2020-04-05,33003,0.0,3 days,0.0
2020-04-06,33003,4.089143324473523,3 days,0.0
2020-04-07,33003,0.0,3 days,0.0
2020-04-08,33003,0.0,3 days,0.0
2020-04-09,33003,0.0,3 days,0.0
2020-04-10,33003,0.0,3 days,0.0
2020-04-11,33003,8.178286648947045,3 days,0.0
2020-04-12,33003,0.0,3 days,0.0
2020-04-13,33003,0.0,3 days,0.0
2020-04-14,33003,0.0,3 days,0.0
2020-04-15,33003,0.0,3 days,0.0
